headline,pub_date,url,word_count,news_desk,source
Exxon Mobil and Chevron report first quarterly profits after several losses.,2021-04-30T12:33:59+0000,https://www.nytimes.com/2021/04/30/business/exxon-mobil-chevron-profit.html,291,Business,The New York Times
"Paul Mooney, Trailblazing Comedian and Richard Pryor Collaborator, Dies at 79",2021-05-19T17:32:06+0000,https://www.nytimes.com/2021/05/19/arts/paul-mooney-dead.html,935,Obits,The New York Times
A High School Skateboarder Makes Her Olympic Debut,2021-07-07T16:00:06+0000,https://www.nytimes.com/2021/07/07/style/Bryce-Wettstein-skateboarder-olympics.html,427,Styles,The New York Times
11 New Books We Recommend This Week,2021-08-05T17:00:03+0000,https://www.nytimes.com/2021/08/05/books/review/11-new-books-we-recommend-this-week.html,1552,BookReview,The New York Times
My Summer of Hitchcock and Cold Cherries,2021-07-19T13:00:08+0000,https://www.nytimes.com/2021/07/19/t-magazine/summer-rituals-hitchcock-cherries.html,988,TStyle,The New York Times
How Do I Tell My Brother That Cutting the Vaccine Line Isn’t OK?,2021-02-18T14:00:03+0000,https://www.nytimes.com/2021/02/18/style/covid-vaccine-line-cutting.html,870,Styles,The New York Times
Europe’s Vaccine Mess,2021-03-16T10:21:03+0000,https://www.nytimes.com/2021/03/16/briefing/blood-clots-oscar-nominees-opioid-purdue.html,1499,NYTNow,The New York Times
Medical Marijuana Is Not Regulated as Most Medicines Are,2021-03-08T10:00:11+0000,https://www.nytimes.com/2021/03/08/well/live/medical-marijuana.html,1087,Well,The New York Times
U.K. Offers Thousands of Visas to Foreign Truckers to Ease Driver Shortage,2021-09-26T16:40:56+0000,https://www.nytimes.com/2021/09/26/world/europe/trucker-shortage-britain-visas.html,1226,Business,The New York Times
An armed man was wounded in an exchange with an F.B.I. agent outside the C.I.A.’s headquarters in Virginia.,2021-05-04T01:11:00+0000,https://www.nytimes.com/2021/05/03/us/politics/shooting-cia-fbi.html,339,Washington,The New York Times
Track and Field Aimed for Inclusion. Instead It Sidelined Star Athletes.,2021-07-30T09:00:15+0000,https://www.nytimes.com/2021/07/30/sports/olympics/track-field.html,1295,Sports,The New York Times
‘Inside No. 9’ Returns With More Cunning Puzzles,2021-06-21T17:12:22+0000,https://www.nytimes.com/2021/06/21/arts/television/inside-no-9.html,1263,Culture,The New York Times
What to Name a Bunch of Black Holes? You Had Some Ideas.,2021-05-27T09:00:19+0000,https://www.nytimes.com/2021/05/27/science/black-hole-names-holley-bockelmann.html,1317,Science,The New York Times
Trump Pardons Miami Investor Charged in College Admissions Scandal,2021-01-20T20:03:47+0000,https://www.nytimes.com/2021/01/20/us/trump-pardon-robert-zangrillo-varsity-blues.html,791,National,The New York Times
A Tense Lunar New Year for the Bay Area After Attacks on Asian-Americans,2021-02-12T14:06:38+0000,https://www.nytimes.com/2021/02/12/us/asian-american-racism.html,1656,National,The New York Times
"Wood Gaylor, Quietly Dazzling, Helped an Art World Invent Itself",2021-01-21T15:30:03+0000,https://www.nytimes.com/2021/01/21/arts/design/wood-gaylor-hechscher-art.html,1282,Weekend,The New York Times
"Meet Rob Bonta, California’s New Attorney General",2021-03-25T12:53:17+0000,https://www.nytimes.com/2021/03/25/us/rob-bonta-california-attorney-general.html,1433,National,The New York Times
"Corrections: April 7, 2021",2021-04-07T02:31:18+0000,https://www.nytimes.com/2021/04/06/pageoneplus/corrections-april-7-2021.html,522,Corrections,The New York Times
Germany Apologized for a Genocide. It’s Nowhere Near Enough.,2021-07-08T05:00:06+0000,https://www.nytimes.com/2021/07/08/opinion/germany-genocide-herero-nama.html,973,OpEd,The New York Times
Look Inside Philip Roth’s Personal Library,2021-06-07T09:00:25+0000,https://www.nytimes.com/2021/06/07/books/philip-roth-newark-library.html,693,Weekend,The New York Times
"England Overcomes Germany, and Its Demons",2021-06-29T17:59:46+0000,https://www.nytimes.com/2021/06/29/sports/soccer/england-germany-euro-2020.html,1025,Sports,The New York Times
A global network of activists calls for November U.N. climate talks to be postponed over pandemic concerns.,2021-09-07T14:11:41+0000,https://www.nytimes.com/2021/09/07/world/un-climate-talks-pandemic.html,390,Foreign,The New York Times
The Pennsylvania Senate Candidate Running as the Anti-Dr. Oz,2021-12-09T23:30:04+0000,https://www.nytimes.com/2021/12/09/us/politics/pennsylvania-senate-oz-arkoosh.html,880,Politics,The New York Times
"The largest hospital system in New York sued 2,500 patients for unpaid medical bills after the pandemic hit.",2021-01-06T10:01:13+0000,https://www.nytimes.com/2021/01/06/world/the-largest-hospital-system-in-new-york-sued-2500-patients-for-unpaid-medical-bills-after-the-pandemic-hit.html,478,Foreign,The New York Times
Your Friday Briefing,2021-11-05T04:05:59+0000,https://www.nytimes.com/2021/11/05/briefing/italy-covid-tigray-anc.html,1254,NYTNow,The New York Times
She Wants to Kill the Girl Boss,2021-03-24T15:47:41+0000,https://www.nytimes.com/2021/03/24/style/linked-in-ashley-sumner-female-bosses.html,1293,Styles,The New York Times
"Louise Farrenc, 19th-Century Composer, Surges Back Into Sound",2021-10-08T09:00:15+0000,https://www.nytimes.com/2021/10/08/arts/music/classical-music-farrenc.html,1448,Arts&Leisure,The New York Times
Her Boss Sent Harassing Texts. So She Beat Him With a Mop.,2021-04-14T13:16:38+0000,https://www.nytimes.com/2021/04/14/world/asia/china-sexual-harassment-mop.html,757,Foreign,The New York Times
Kingsley Ben-Adir’s Breakthrough Year Didn’t Come Easily,2021-02-24T19:14:35+0000,https://www.nytimes.com/2021/02/24/movies/kingsley-ben-adir-one-night-in-miami.html,1505,Culture,The New York Times
A Curfew and Clashes With Police in Washington Square Park,2021-06-08T09:16:10+0000,https://www.nytimes.com/2021/06/08/nyregion/washington-square-park-curfew.html,1109,Metro,The New York Times
Islanders Advance to Semifinals for Second Straight Year,2021-06-10T02:41:35+0000,https://www.nytimes.com/2021/06/09/sports/hockey/islanders-bruins-semifinals.html,595,Sports,The New York Times
Pandemic in Retreat,2021-02-11T11:26:44+0000,https://www.nytimes.com/2021/02/11/briefing/trump-georgia-obesity-weightloss-nun-covid.html,1613,NYTNow,The New York Times
The Best Way to Respond to Text Messages,2021-08-03T09:00:07+0000,https://www.nytimes.com/2021/08/03/magazine/haha-tapback-apple.html,868,Magazine,The New York Times
"Virus Variants, Capitol Hill, N.C.A.A.: Your Weekend Briefing",2021-04-04T07:52:45+0000,https://www.nytimes.com/2021/04/04/briefing/virus-variants-capitol-hill-ncaa.html,1274,NYTNow,The New York Times
"For U.K. Bands, Touring Europe Is Now a Highway to Brexit Hell",2021-07-16T14:44:47+0000,https://www.nytimes.com/2021/07/16/arts/music/brexit-touring.html,987,Culture,The New York Times
"The Economy Is Improving Faster Than Expected, the U.S. Budget Office Says",2021-02-01T16:24:46+0000,https://www.nytimes.com/2021/02/01/business/economy/cbo-economy-estimate.html,458,Business,The New York Times
"Coquito, the Puerto Rican Holiday Drink, Available in Frozen Form",2021-12-17T16:00:04+0000,https://www.nytimes.com/2021/12/17/dining/torico-ice-cream-coquito.html,900,Dining,The New York Times
A Sexual Abuse Lawsuit Splits the Gucci Family,2021-05-28T07:00:06+0000,https://www.nytimes.com/2021/05/28/style/child-sexual-abuse-lawsuit-gucci-family.html,980,Styles,The New York Times
Wall Street Sees a Record Deal Spree as a Reason for Optimism,2021-10-15T21:33:41+0000,https://www.nytimes.com/2021/10/15/business/wall-street-banks-earnings-mergers.html,807,Business,The New York Times
Y2K Nostalgia Is Alive and Well in Accessories,2021-08-11T09:00:13+0000,https://www.nytimes.com/2021/08/11/style/y2k-nostalgia-is-alive-and-well-in-accessories.html,797,Styles,The New York Times
Jets Hire Robert Saleh of the 49ers as Head Coach,2021-01-15T03:47:01+0000,https://www.nytimes.com/2021/01/14/sports/football/jets-robert-saleh.html,1171,Sports,The New York Times
No Mask Required: The Joys and Fears of Seeing U.K. Theater Now,2021-10-19T17:01:24+0000,https://www.nytimes.com/2021/10/19/theater/british-theater-fans.html,1085,Culture,The New York Times
JPMorgan Shakes Up the Race to Succeed Jamie Dimon,2021-05-19T11:26:02+0000,https://www.nytimes.com/2021/05/19/business/dealbook/jpmorgan-dimon-succession.html,1888,Business,The New York Times
A Night of Noshing Leads to Love on the Fast Track,2021-07-30T09:00:11+0000,https://www.nytimes.com/2021/07/30/style/alex-sall-mosheh-oinounou-wedding.html,642,Styles,The New York Times
Can These Hedge Trimmers With Fins Avoid a Brush With Extinction?,2021-02-10T20:11:21+0000,https://www.nytimes.com/2021/02/10/science/sawfish-extinction-conservation.html,705,Science,The New York Times
National Endowment for the Humanities Announces New Grants,2021-08-17T04:01:06+0000,https://www.nytimes.com/2021/08/17/arts/national-endowment-for-the-humanities-grants.html,436,Culture,The New York Times
The Spectacle of the G.O.P.’s Shrinking Tent,2021-05-18T09:00:13+0000,https://www.nytimes.com/2021/05/18/opinion/ezra-klein-podcast-nicole-hemmer.html,380,OpEd,The New York Times
"A Taliban leader has arrived in Kabul, as the group aims to form a new government.",2021-08-21T14:58:05+0000,https://www.nytimes.com/2021/08/21/world/asia/taliban-baradar-kabul-afghanistan.html,671,Foreign,The New York Times
Philip Roth Biography Finds a New Publisher,2021-05-17T15:15:39+0000,https://www.nytimes.com/2021/05/17/books/blake-bailey-philip-roth-biography.html,715,Books,The New York Times
"A Walk in the Park, 3,000 Feet Up",2021-08-20T09:00:19+0000,https://www.nytimes.com/2021/08/20/travel/slackline-breannah-yeh.html,1142,Travel,The New York Times
The Highest Result of Education,2021-06-24T02:00:03+0000,https://www.nytimes.com/2021/06/23/crosswords/daily-puzzle-2021-06-24.html,964,Games,The New York Times
The Lighter Side of Octopus,2021-08-30T20:32:00+0000,https://www.nytimes.com/2021/08/30/dining/il-buco-al-mare.html,171,Dining,The New York Times
Are Schools Ready for the Next Big Surge?,2021-12-21T10:06:47+0000,https://www.nytimes.com/2021/12/21/us/covid-schools.html,1078,National,The New York Times
"No Corrections: April 12, 2021",2021-04-12T00:13:29+0000,https://www.nytimes.com/2021/04/11/pageoneplus/no-corrections-april-12-2021.html,60,Corrections,The New York Times
What to Do This Weekend,2021-04-02T20:15:04+0000,https://www.nytimes.com/2021/04/02/at-home/newsletter.html,614,AtHome,The New York Times
"Helen Etuk, Who Planned to Be a Pediatrician, Dies at 20",2021-02-10T20:58:47+0000,https://www.nytimes.com/2021/02/10/obituaries/helen-etuk-dead-coronavirus.html,391,Obits,The New York Times
Only the Incompetent Need Apply,2021-07-02T00:04:38+0000,https://www.nytimes.com/2021/07/01/opinion/republicans-incompetence.html,872,OpEd,The New York Times
"After 145 Years, Bayreuth Festival Has Its First Female Conductor",2021-07-21T07:00:06+0000,https://www.nytimes.com/2021/07/21/arts/music/bayreuth-wagner-festival-opera.html,1246,Culture,The New York Times
Columbia Settles a Complicated Sexual Assault Case,2021-01-11T10:00:10+0000,https://www.nytimes.com/2021/01/11/us/columbia-sexual-assault.html,1604,National,The New York Times
"Republicans Oust a Defiant Cheney, Confirming Trump’s Grasp on the Party",2021-05-12T19:53:59+0000,https://www.nytimes.com/2021/05/12/us/politics/liz-cheney-trump-republicans.html,1739,Washington,The New York Times
He Kept Seeing Sparkly Dots on the Edge of His Vision. What Was It?,2021-06-16T09:00:04+0000,https://www.nytimes.com/2021/06/16/magazine/he-kept-seeing-sparkly-dots-on-the-edge-of-his-vision-what-was-it.html,1472,Magazine,The New York Times
The Debate About Charter Schools,2021-03-07T16:00:03+0000,https://www.nytimes.com/2021/03/07/opinion/letters/charter-schools.html,779,Letters,The New York Times
Here’s how pandemic rules are shaping the U.N. gathering.,2021-09-21T08:53:29+0000,https://www.nytimes.com/2021/09/21/world/americas/covid-rules-un-general-assembly.html,223,Foreign,The New York Times
"China and U.S., at Odds on Many Issues, Agree on a Surprise Climate Deal",2021-11-11T00:11:05+0000,https://www.nytimes.com/2021/11/10/climate/china-us-climate-deal-kerry-xie.html,1148,Climate,The New York Times
Can the Makers of ‘Money Heist’ Mint Another Hit With ‘Sky Rojo’?,2021-03-19T12:00:07+0000,https://www.nytimes.com/2021/03/19/arts/television/sky-rojo-money-heist-netflix.html,1147,Culture,The New York Times
Ex-Senator David Perdue to Run for Governor of Georgia,2021-12-05T19:43:55+0000,https://www.nytimes.com/2021/12/05/us/david-perdue-georgia-governor.html,902,National,The New York Times
The T List: Six Things We Recommend This Week,2021-11-04T09:00:17+0000,https://www.nytimes.com/2021/11/04/t-magazine/hermes-fit-popup-brooklyn.html,1152,TStyle,The New York Times
A Wedding With an Undeniable Force,2021-01-29T10:00:14+0000,https://www.nytimes.com/2021/01/29/style/a-wedding-with-an-undeniable-force.html,574,Society,The New York Times
"Booster Shots, France, Fall Books: Your Weekend Briefing",2021-09-19T10:33:07+0000,https://www.nytimes.com/2021/09/19/briefing/booster-shots-france-fall-books.html,1349,NYTNow,The New York Times
"Corrections: June 24, 2021",2021-06-24T02:21:11+0000,https://www.nytimes.com/2021/06/23/pageoneplus/corrections-june-24-2021.html,589,Corrections,The New York Times
"At 83, ‘Nimblewill Nomad’ Enters the Appalachian Trail Record Book",2021-11-09T10:30:06+0000,https://www.nytimes.com/2021/11/09/us/nimblewill-nomad-appalachian-trail-hiker.html,1028,Express,The New York Times
The comedian Amber Ruffin asks athletes: ‘Do you know you did an amazing job?’,2021-08-04T23:55:38+0000,https://www.nytimes.com/2021/08/04/sports/olympics/comedian-amber-ruffin-tokyo-olympics.html,260,Sports,The New York Times
My Long-Overdue Indigenous Education,2021-06-25T21:00:17+0000,https://www.nytimes.com/2021/06/25/world/canada/canada-indigenous-chef-education.html,1146,Foreign,The New York Times
‘Dickinson’ Uses the Civil War to Explore Modern Divisions,2021-11-09T19:10:53+0000,https://www.nytimes.com/2021/11/09/arts/television/dickinson-final-season.html,1424,Culture,The New York Times
The First Book That Turned Me On,2021-02-12T10:00:21+0000,https://www.nytimes.com/2021/02/12/books/the-first-book-that-turned-me-on.html,48,BookReview,The New York Times
A Swimmer’s Journey From Afghanistan to Refugee Camps to the Paralympics,2021-08-25T15:53:55+0000,https://www.nytimes.com/2021/08/25/world/asia/afghan-swimmer-tokyo-paralympics.html,1192,Foreign,The New York Times
Supreme Court Looks at Puerto Rico’s Status in Case on Benefits,2021-11-09T19:51:03+0000,https://www.nytimes.com/2021/11/09/us/supreme-court-puerto-rico-social-security.html,385,Washington,The New York Times
U.S. Charges Ex-Taliban Commander in Killing of 3 Soldiers in ’08 Attack,2021-10-08T01:02:21+0000,https://www.nytimes.com/2021/10/07/nyregion/haji-najibullah-taliban.html,714,Metro,The New York Times
A Wine From Nowhere,2021-06-18T16:18:34+0000,https://www.nytimes.com/2021/06/18/dining/drinks/wine-of-the-world-penfolds.html,1498,Dining,The New York Times
What Will Be the New Carrie Necklace?,2021-08-25T09:10:09+0000,https://www.nytimes.com/2021/08/25/fashion/jewelry-sex-and-the-city-carrie-necklace.html,1154,SpecialSections,The New York Times
"Hail Kevin McCarthy, People Pleaser and Trump Appeaser",2021-05-23T18:30:57+0000,https://www.nytimes.com/2021/05/23/opinion/kevin-mccarthy-trump-republicans.html,1070,Editorial,The New York Times
Tomashi Jackson Harvests Histories From the Land of Plenty,2021-07-08T18:16:32+0000,https://www.nytimes.com/2021/07/08/arts/design/tomashi-jackson-parrish-hamptons.html,1288,Weekend,The New York Times
S.E.C. Chair Gensler Emphasizes Transparency in Markets,2021-05-06T19:51:10+0000,https://www.nytimes.com/2021/05/06/business/gary-gensler-priorities-gamestop.html,634,Business,The New York Times
"Still Unvaccinated, and Now on Unpaid Leave",2021-11-02T08:31:34+0000,https://www.nytimes.com/2021/11/02/nyregion/unpaid-leave-vaccine-new-york-city.html,1361,Metro,The New York Times
Capital One settles a class-action lawsuit for $190 million in a 2019 hacking.,2021-12-23T21:47:45+0000,https://www.nytimes.com/2021/12/23/business/capital-one-hacking-settlement.html,191,Business,The New York Times
Teenage Aviator Aims to Be Youngest Woman to Circle the Globe Solo,2021-08-25T11:00:09+0000,https://www.nytimes.com/2021/08/25/world/zara-rutherford-plane-pilot.html,1127,Express,The New York Times
Tensions among House G.O.P. leaders rise as a possible Cheney ouster looms.,2021-05-04T14:07:49+0000,https://www.nytimes.com/2021/05/04/us/liz-cheney-republicans.html,546,Washington,The New York Times
3 Columbus Officers Are Charged With Misconduct in George Floyd Protests,2021-06-10T17:55:23+0000,https://www.nytimes.com/2021/06/10/us/columbus-police-blm-protests.html,758,Express,The New York Times
What if the ‘Karate Kid’ Isn’t the Hero?,2021-01-28T10:00:10+0000,https://www.nytimes.com/2021/01/28/opinion/sway-kara-swisher-ralph-macchio.html,187,OpEd,The New York Times
‘Zola’ Review: Twitter? I Hardly Know Her!,2021-06-29T17:22:43+0000,https://www.nytimes.com/2021/06/29/movies/zola-review.html,983,Weekend,The New York Times
Why Is There So Much Judgment About How We Feed Our Kids?,2021-12-08T17:15:51+0000,https://www.nytimes.com/2021/12/08/opinion/inequality-parents-children.html,1425,OpEd,The New York Times
The Brutal Truth About Bitcoin,2021-06-14T09:00:07+0000,https://www.nytimes.com/2021/06/14/opinion/bitcoin-cryptocurrency-flaws.html,1043,OpEd,The New York Times
"Infections remain comparatively rare among children but are rising, the C.D.C. says.",2021-01-14T10:06:28+0000,https://www.nytimes.com/2021/01/14/world/infections-remain-comparatively-rare-among-children-but-are-rising-the-cdc-says.html,397,Foreign,The New York Times
Is China in Big Trouble?,2021-10-22T20:46:24+0000,https://www.nytimes.com/2021/10/22/opinion/china-bubble-economy.html,918,OpEd,The New York Times
"Labor force participation is stagnating, and some workers may never come back.",2021-01-08T15:07:13+0000,https://www.nytimes.com/2021/01/08/business/labor-force-participation-is-stagnating-and-some-workers-may-never-come-back.html,307,Business,The New York Times
"On the Portuguese Coast, an Appealing Spot for Seaside Homes",2021-11-05T09:02:42+0000,https://www.nytimes.com/2021/11/05/realestate/portugal-comporta-real-estate-resorts-homes.html,1295,SpecialSections,International New York Times
Ashraf Ghani says he fled Afghanistan to avoid being lynched.,2021-08-18T18:23:29+0000,https://www.nytimes.com/2021/08/18/world/middleeast/ashraf-ghani-afghanistan-taliban.html,351,Foreign,The New York Times
"Bobby Rush Lived the Blues. Six Decades On, He’s Still Playing Them.",2021-06-10T09:00:15+0000,https://www.nytimes.com/2021/06/10/arts/music/bobby-rush.html,2035,Arts&Leisure,The New York Times
California Recall Vote Could Weaken the State’s Aggressive Climate Policies,2021-09-08T09:00:35+0000,https://www.nytimes.com/2021/09/08/climate/california-recall-newsom-climate.html,1731,Climate,The New York Times
Will the Vaccines Stop Omicron? Scientists Are Racing to Find Out.,2021-11-28T23:05:11+0000,https://www.nytimes.com/2021/11/28/health/covid-omicron-vaccines-immunity.html,1713,Science,The New York Times
When Vaccines Aren’t an Option: Life for Families With Children Under 12,2021-09-02T09:00:25+0000,https://www.nytimes.com/2021/09/02/us/parents-kids-vaccine.html,1479,National,The New York Times
What Do ‘Right’ and ‘Wrong’ Mean to the G.O.P.?,2021-02-10T23:26:35+0000,https://www.nytimes.com/2021/02/10/opinion/trump-republicans-impeachment-trial.html,855,OpEd,The New York Times
"One 18-Hour Flight, Four Coronavirus Infections",2021-01-07T22:50:21+0000,https://www.nytimes.com/2021/01/07/health/coronavirus-airline-passengers-outbreak.html,1030,Science,The New York Times
Governors from both parties denounce violence at the Capitol.,2021-01-07T00:02:04+0000,https://www.nytimes.com/2021/01/06/us/politics/governors-from-both-parties-denounce-violence-at-the-capitol.html,564,Washington,The New York Times
At Least 4 Dead in Shooting Spree in Chicago and Evanston,2021-01-10T09:21:24+0000,https://www.nytimes.com/2021/01/10/us/chicago-evanston-shooting-spree-university.html,537,Foreign,The New York Times
"In Colson Whitehead’s New Novel, a Crime Grows in Harlem",2021-09-10T20:29:17+0000,https://www.nytimes.com/2021/09/10/books/colson-whitehead-harlem-shuffle.html,956,Culture,The New York Times
Jill Biden Is Chasing the President’s Most Elusive Campaign Promise: Unity,2021-09-19T23:04:37+0000,https://www.nytimes.com/2021/09/19/us/politics/jill-biden.html,1843,Washington,The New York Times
Johnson & Johnson to Seek F.D.A. Authorization for Booster Shot,2021-10-04T09:00:16+0000,https://www.nytimes.com/2021/10/04/us/politics/johnson-vaccine-booster-coronavirus.html,1592,Washington,The New York Times
Shopping for Ice Buckets,2021-07-26T09:00:14+0000,https://www.nytimes.com/2021/07/26/realestate/shopping-ice-buckets.html,343,RealEstate,The New York Times
Mix and Match the Perfect Sidesgiving,2021-11-11T18:00:05+0000,https://www.nytimes.com/2021/11/11/dining/vegetarian-thanksgiving-side-dish-recipes.html,651,Dining,The New York Times
"Expected to Be Demure, Japan’s Girls Face Steep Hurdles to Athletic Dreams",2021-06-30T09:00:27+0000,https://www.nytimes.com/2021/06/30/world/asia/japan-girls-sports.html,1414,Foreign,The New York Times
A Call to Diversify Those Calling the Cues,2021-07-05T16:19:28+0000,https://www.nytimes.com/2021/07/05/theater/stage-managers-diversity.html,1189,Culture,The New York Times
‘Our President Wants Us Here’: The Mob That Stormed the Capitol,2021-01-09T20:08:44+0000,https://www.nytimes.com/2021/01/09/us/capitol-rioters.html,2854,Investigative,The New York Times
Mark Zuckerberg and Sheryl Sandberg’s Partnership Did Not Survive Trump,2021-07-08T09:00:16+0000,https://www.nytimes.com/2021/07/08/business/mark-zuckerberg-sheryl-sandberg-facebook.html,4843,SundayBusiness,The New York Times
New N.Y.C. Transportation Boss Has Big Agenda but Little Experience,2021-02-08T08:00:08+0000,https://www.nytimes.com/2021/02/08/nyregion/nyc-transportation-commissioner.html,1168,Metro,The New York Times
Can the Biden Agenda Fix Middle America’s Deepest Problem?,2021-05-05T09:00:23+0000,https://www.nytimes.com/2021/05/05/upshot/biden-agenda-middle-america.html,1360,Upshot,The New York Times
